,id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date,price,year,year_month,month,season,dist_center
10081,2473480310,4,2,2140.0,7350.0,2,0,0,3,8,2140.0,0.0,1985,0,98058,47.4483,-122.124,2120.0,8395.0,2014-09-18,365000.0,2014,2014-09,9,Fall,23.54979532888939
10082,3629960060,3,2,1420.0,955.0,2,0,0,3,8,1160.0,260.0,2004,0,98029,47.5477,-122.003,1420.0,955.0,2014-09-04,362000.0,2014,2014-09,9,Fall,25.7322028922025
10083,7857000732,3,1,2090.0,6258.0,1,0,0,3,7,1390.0,700.0,1956,0,98108,47.5503,-122.301,1790.0,5793.0,2014-11-01,350000.0,2014,2014-11,11,Fall,6.581968258740273
10084,7805600070,2,1,1320.0,13052.0,1,0,0,3,7,1320.0,0.0,1980,0,98014,47.712,-121.352,1320.0,13052.0,2014-11-11,200000.0,2014,2014-11,11,Fall,74.74412549621259
10085,109200140,4,2,2300.0,8100.0,1,0,0,4,8,1360.0,940.0,1979,0,98023,47.2979,-122.371,1910.0,7630.0,2015-05-06,299000.0,2015,2015-05,5,Spring,34.25750689426186
10086,3224059033,4,1,3050.0,82764.0,1,0,0,3,8,1650.0,1400.0,1966,0,98056,47.5266,-122.189,2930.0,10074.0,2014-10-07,555000.0,2014,2014-10,10,Fall,13.988928809826598
10087,868002015,3,2,2960.0,8330.0,1,0,3,4,10,2260.0,700.0,1953,0,98177,47.7035,-122.385,2960.0,8840.0,2015-02-25,1330000.0,2015,2015-02,2,Winter,11.590686720189975
10088,321100260,5,2,2520.0,16100.0,1,0,3,4,8,1570.0,950.0,1960,0,98040,47.528,-122.224,2760.0,16988.0,2014-06-30,896000.0,2014,2014-06,6,Summer,11.929528771225812
10089,2325039084,2,1,1740.0,7290.0,1,0,0,3,8,1280.0,0.0,1950,0,98199,47.6461,-122.397,1820.0,6174.0,2014-12-17,550000.0,2014,2014-12,12,Winter,6.558722032307375
10090,2126049083,2,1,1300.0,6617.0,1,0,0,3,7,1300.0,0.0,1986,0,98125,47.7238,-122.302,1820.0,7800.0,2015-05-08,324500.0,2015,2015-05,5,Spring,13.427890058399646
10091,3298400350,3,1,1170.0,7350.0,1,0,0,4,7,1170.0,0.0,1960,0,98008,47.625,-122.117,1170.0,7350.0,2015-01-05,312500.0,2015,2015-01,1,Winter,16.491926006319535
10092,7558800240,4,3,1946.0,17786.0,2,0,1,4,7,1946.0,0.0,1990,0,98070,47.359,-122.452,1460.0,16661.0,2015-04-14,485000.0,2015,2015-04,4,Spring,28.75390238748155
10093,5100402782,2,1,1250.0,5413.0,1,0,0,4,7,1250.0,0.0,1923,0,98115,47.6945,-122.315,1250.0,5413.0,2014-10-20,511000.0,2014,2014-10,10,Fall,10.054118004285478
10094,5466310060,2,1,1230.0,1561.0,2,0,0,3,7,1230.0,0.0,1983,0,98042,47.3768,-122.149,1660.0,2243.0,2015-03-24,139500.0,2015,2015-03,3,Spring,28.96501776697374
10095,8079010310,4,2,2180.0,7203.0,2,0,0,4,8,2180.0,0.0,1989,0,98059,47.5119,-122.151,2350.0,7334.0,2014-06-11,464000.0,2014,2014-06,6,Summer,17.252596479471077
10096,8581200240,3,1,1740.0,8800.0,1,0,0,3,7,1140.0,600.0,1978,0,98023,47.2968,-122.372,1690.0,7920.0,2015-04-29,255000.0,2015,2015-04,4,Spring,34.38554819697055
10097,7853250070,4,2,3830.0,4644.0,2,0,0,3,8,2900.0,930.0,2004,0,98065,47.5384,-121.88,3400.0,6163.0,2015-04-17,679975.0,2015,2015-04,4,Spring,34.980508427020894
10098,7785000260,3,2,2250.0,14274.0,1,0,0,4,8,1500.0,750.0,1964,0,98040,47.5762,-122.217,2820.0,13813.0,2014-07-09,624800.0,2014,2014-07,7,Summer,9.391615832039472
10099,3525069037,3,2,2590.0,223027.0,2,0,0,3,9,2590.0,0.0,1983,0,98074,47.6145,-122.001,3410.0,212137.0,2014-11-20,920000.0,2014,2014-11,11,Fall,25.087068802710757
10100,4217401180,3,2,2090.0,6000.0,1,0,0,4,9,2090.0,0.0,1928,0,98105,47.6567,-122.281,2730.0,6000.0,2014-05-30,1370000.0,2014,2014-05,5,Spring,7.00712796513251
10101,8861700030,3,1,2400.0,10275.0,1,0,0,4,8,1540.0,860.0,1964,0,98052,47.6888,-122.126,2380.0,10125.0,2014-12-12,510000.0,2014,2014-12,12,Winter,18.21690889557946
10102,2287400030,4,2,2260.0,7200.0,2,0,0,4,7,2260.0,0.0,1984,0,98031,47.4121,-122.183,1720.0,7200.0,2014-06-26,289659.0,2014,2014-06,6,Summer,24.29210500169054
10103,7852010510,4,2,2910.0,6250.0,2,0,0,3,8,2910.0,0.0,1999,0,98065,47.538,-121.87,2550.0,6250.0,2015-04-24,585000.0,2015,2015-04,4,Spring,35.725586366759295
10104,5104512180,5,3,3640.0,6930.0,2,0,0,3,8,3640.0,0.0,2004,0,98038,47.3521,-122.012,3740.0,7182.0,2014-06-26,555000.0,2014,2014-06,6,Summer,37.16386747675726
10105,9201000030,4,2,3770.0,24897.0,2,0,2,4,8,2550.0,1220.0,1964,0,98075,47.5824,-122.078,2640.0,11502.0,2015-03-13,940000.0,2015,2015-03,3,Spring,19.4448759407764
10106,7199340560,3,2,1600.0,7350.0,1,0,0,4,7,1600.0,0.0,1979,0,98052,47.6977,-122.126,1600.0,7200.0,2014-09-09,460000.0,2014,2014-09,9,Fall,18.74106187481865
10107,5561700340,3,2,2110.0,7434.0,2,0,0,4,7,2110.0,0.0,1978,0,98031,47.3935,-122.169,2100.0,7749.0,2014-11-21,319000.0,2014,2014-11,11,Fall,26.614154312803027
10108,1657530350,3,2,1720.0,1916.0,2,0,0,3,7,1720.0,0.0,2005,0,98059,47.4895,-122.166,1760.0,1916.0,2014-05-19,280000.0,2014,2014-05,5,Spring,18.044646230440414
10109,9423800030,3,1,1100.0,7470.0,1,0,0,4,5,1100.0,0.0,1917,0,98065,47.5242,-121.831,1280.0,7055.0,2014-11-18,250000.0,2014,2014-11,11,Fall,38.930444400842994
10110,1939100560,4,2,2620.0,8312.0,2,0,0,3,9,2620.0,0.0,1990,0,98074,47.6272,-122.033,2260.0,8515.0,2015-01-16,749950.0,2015,2015-01,1,Winter,22.789997032590357
10111,626059276,5,2,3090.0,23265.0,1,0,0,3,8,2990.0,100.0,1957,0,98011,47.7709,-122.212,2560.0,18773.0,2014-05-30,458000.0,2014,2014-05,5,Spring,20.60424478857873
10112,7852020800,3,2,1890.0,4808.0,2,0,0,3,8,1890.0,0.0,2000,0,98065,47.5348,-121.866,2460.0,5348.0,2015-04-02,465000.0,2015,2015-04,4,Spring,36.09631434521333
10113,1994200012,3,1,1850.0,2797.0,1,0,0,3,8,1150.0,700.0,1977,0,98103,47.6871,-122.336,1450.0,4599.0,2015-04-13,580000.0,2015,2015-04,4,Spring,9.126290130283664
10114,6626100260,4,2,3100.0,36562.0,2,0,0,3,10,3100.0,0.0,1994,0,98077,47.7646,-122.065,3080.0,39351.0,2014-08-06,700000.0,2014,2014-08,8,Summer,26.903520111151707
10115,4166800320,4,2,2506.0,7206.0,2,0,0,3,8,2506.0,0.0,2007,0,98023,47.3236,-122.337,2441.0,7220.0,2014-11-10,350000.0,2014,2014-11,11,Fall,31.28934039448295
10116,5490210200,4,1,1700.0,7689.0,1,0,0,3,7,1080.0,620.0,1977,0,98052,47.6955,-122.116,1700.0,7333.0,2014-09-05,456000.0,2014,2014-09,9,Fall,19.24429992047234
10117,5067400162,3,2,1550.0,18958.0,1,0,0,3,7,1550.0,0.0,1983,0,98198,47.3699,-122.319,1840.0,12826.0,2015-02-18,290000.0,2015,2015-02,2,Winter,26.16684184199628
10118,4306500070,4,2,2200.0,16288.0,1,0,0,3,7,1290.0,910.0,1980,0,98059,47.4793,-122.122,2650.0,6620.0,2014-07-11,475000.0,2014,2014-07,7,Summer,21.23686302956959
10119,5416500260,3,2,1890.0,3629.0,2,0,0,3,7,1890.0,0.0,2005,0,98038,47.3613,-122.041,1980.0,4000.0,2014-09-08,285000.0,2014,2014-09,9,Fall,34.97345861921557
10120,1446800710,3,1,1140.0,6400.0,1,0,0,3,7,1140.0,0.0,1962,0,98168,47.4902,-122.331,1340.0,6650.0,2015-02-27,309000.0,2015,2015-02,2,Winter,12.768850157955708
10121,2324800350,4,2,3740.0,32417.0,2,0,0,3,9,3740.0,0.0,2000,0,98053,47.6728,-122.012,3180.0,32417.0,2014-05-06,860000.0,2014,2014-05,5,Spring,25.36939887738982
10122,6648500390,3,2,1940.0,6500.0,1,0,0,3,8,1440.0,500.0,1979,0,98042,47.3565,-122.149,1880.0,8991.0,2015-02-26,219000.0,2015,2015-02,2,Winter,30.96247712942667
10123,8078440140,3,2,2130.0,7199.0,2,0,0,3,8,2130.0,0.0,1990,0,98074,47.6331,-122.027,1890.0,7546.0,2014-10-09,546500.0,2014,2014-10,10,Fall,23.31589913481187
10124,2624049050,2,1,1470.0,5566.0,1,0,0,4,7,770.0,700.0,1919,0,98118,47.5348,-122.269,1410.0,5808.0,2015-02-13,338000.0,2015,2015-02,2,Winter,9.22786786737702
10125,1862400226,2,1,1070.0,8130.0,1,0,0,3,7,1070.0,0.0,1942,0,98117,47.697,-122.37,1360.0,7653.0,2015-03-11,505000.0,2015,2015-03,3,Spring,10.570707195593586
10126,4046700140,4,1,1680.0,15084.0,1,0,0,4,7,840.0,840.0,1979,0,98014,47.6895,-121.912,1800.0,15092.0,2014-10-02,340000.0,2014,2014-10,10,Fall,33.09454156231961
10127,3066410810,3,2,2730.0,10675.0,2,0,0,3,9,2730.0,0.0,1990,0,98074,47.6289,-122.042,2770.0,10570.0,2014-08-22,678000.0,2014,2014-08,8,Summer,22.139008237079956
10128,5453700140,3,1,1890.0,10292.0,1,0,0,4,8,1890.0,0.0,1969,0,98040,47.535,-122.234,2630.0,10625.0,2014-12-08,800000.0,2014,2014-12,12,Winter,10.846621755852496
10129,2648500030,1,1,1080.0,3230.0,1,0,0,3,6,1080.0,0.0,1963,0,98002,47.3075,-122.217,1210.0,5760.0,2014-07-25,112000.0,2014,2014-07,7,Summer,34.242198209457754
10130,4167100240,3,1,1440.0,16819.0,1,0,0,4,6,1440.0,0.0,1925,0,98023,47.3318,-122.373,1560.0,12376.0,2015-03-10,252000.0,2015,2015-03,3,Spring,30.51633266779537
10131,2460700030,4,2,2540.0,7210.0,1,0,0,4,7,1600.0,940.0,1979,0,98058,47.4601,-122.165,1820.0,7766.0,2014-06-04,335000.0,2014,2014-06,6,Summer,20.549097842621613
10132,682000030,3,2,2300.0,13418.0,1,0,0,3,8,1430.0,870.0,1955,0,98004,47.6075,-122.2,2140.0,9380.0,2014-07-03,610000.0,2014,2014-07,7,Summer,10.10728543273766
10133,9211500560,3,2,1690.0,6790.0,1,0,0,3,7,1360.0,330.0,1979,0,98023,47.2981,-122.38,1740.0,6790.0,2014-10-28,245000.0,2014,2014-10,10,Fall,34.2967782352759
10134,3211800140,3,1,1800.0,16026.0,1,0,0,3,8,1390.0,410.0,1972,0,98008,47.5815,-122.121,2210.0,13959.0,2015-02-05,493500.0,2015,2015-02,2,Winter,16.259369532389037
10135,2193340260,4,2,1770.0,8505.0,2,0,0,3,8,1770.0,0.0,1986,0,98052,47.6904,-122.102,1880.0,8939.0,2015-01-07,596500.0,2015,2015-01,1,Winter,19.87218003068035
10136,3419600125,3,2,1190.0,4072.0,1,0,0,5,6,1190.0,0.0,1907,0,98118,47.5276,-122.274,1680.0,5850.0,2014-07-01,245000.0,2014,2014-07,7,Summer,9.733336235387442
10137,1357300240,3,1,1320.0,7200.0,1,0,0,4,7,1320.0,0.0,1977,0,98028,47.7341,-122.237,1750.0,7260.0,2014-10-27,333500.0,2014,2014-10,10,Fall,16.106823574899924
10138,3876820140,3,1,1290.0,8974.0,1,0,0,5,7,1290.0,0.0,1976,0,98072,47.74,-122.173,1540.0,7500.0,2014-11-10,373000.0,2014,2014-11,11,Fall,19.28909026043427
10139,9526600710,4,2,3000.0,5639.0,2,0,0,3,8,3000.0,0.0,2008,0,98052,47.7066,-122.115,3000.0,4587.0,2014-07-24,759900.0,2014,2014-07,7,Summer,19.977710706950404
10140,2291400350,3,2,1358.0,1204.0,3,0,0,3,7,1358.0,0.0,2007,0,98133,47.7054,-122.346,1358.0,1196.0,2014-08-26,317000.0,2014,2014-08,8,Summer,11.19428321330657
10141,9834200390,3,1,1220.0,4080.0,1,0,0,5,7,1220.0,0.0,1914,0,98144,47.5746,-122.289,1320.0,4080.0,2015-05-12,670000.0,2015,2015-05,5,Spring,4.804982129903795
10142,7631200310,2,2,2720.0,26761.0,2,1,4,3,7,2720.0,0.0,1990,0,98166,47.4499,-122.376,1870.0,12396.0,2014-11-06,985000.0,2014,2014-11,11,Fall,17.529467165136328
10143,3438500796,3,1,1060.0,6954.0,1,0,0,4,6,1060.0,0.0,1983,0,98106,47.5497,-122.355,1560.0,6372.0,2015-04-30,310000.0,2015,2015-04,4,Spring,6.343831883146724
10144,11520200,4,2,3020.0,13122.0,2,0,0,3,9,2540.0,480.0,1997,0,98052,47.6989,-122.111,3020.0,10873.0,2014-10-15,750000.0,2014,2014-10,10,Fall,19.762076366978402
10145,339600070,3,2,1640.0,3440.0,2,0,0,3,7,1640.0,0.0,1987,0,98052,47.6829,-122.097,1070.0,3549.0,2014-07-21,408000.0,2014,2014-07,7,Summer,19.826029208706604
10146,629810800,5,3,3870.0,8225.0,2,0,0,3,10,3870.0,0.0,1998,0,98074,47.6078,-122.01,3600.0,9361.0,2014-06-17,900000.0,2014,2014-06,6,Summer,24.391770863169086
10147,8665900070,4,2,2860.0,15054.0,1,0,0,3,8,1460.0,1400.0,1957,0,98155,47.7655,-122.3,1730.0,18525.0,2015-01-23,460000.0,2015,2015-01,1,Winter,18.028012840086802
10148,9282800075,4,2,1740.0,6000.0,1,0,0,4,7,1740.0,0.0,1952,0,98178,47.5026,-122.236,1190.0,6000.0,2015-03-17,339000.0,2015,2015-03,3,Spring,13.583047979573553
10149,809002675,3,2,1140.0,6000.0,1,0,0,3,7,1140.0,0.0,1909,0,98109,47.637,-122.355,1260.0,4000.0,2015-04-13,660000.0,2015,2015-04,4,Spring,3.87863936176322
10150,6305900350,4,3,3290.0,10783.0,2,0,0,3,9,3290.0,0.0,1990,0,98031,47.3904,-122.178,2810.0,10783.0,2015-04-22,449950.0,2015,2015-04,4,Spring,26.612266324035797
10151,1180002075,3,1,1210.0,6000.0,1,0,0,3,7,1210.0,0.0,1930,0,98178,47.4984,-122.224,1210.0,6000.0,2014-08-25,235000.0,2014,2014-08,8,Summer,14.47578275648927
10152,8832900135,5,2,3320.0,13138.0,1,0,2,4,9,1900.0,0.0,1964,0,98028,47.759,-122.269,2820.0,13138.0,2015-01-13,769000.0,2015,2015-01,1,Winter,17.809368569703192
10153,8682230400,2,2,1350.0,3900.0,1,0,0,3,8,1350.0,0.0,2003,0,98053,47.7094,-122.03,1440.0,3900.0,2014-05-07,428000.0,2014,2014-05,5,Spring,25.64034569556717
10154,9560800390,3,2,1990.0,7340.0,2,0,0,3,8,1990.0,0.0,1984,0,98072,47.7579,-122.141,2180.0,11223.0,2014-05-16,445000.0,2014,2014-05,5,Spring,22.354202281661077
10155,2558630350,4,2,2060.0,6958.0,1,0,0,3,7,1220.0,840.0,1974,0,98034,47.7251,-122.168,1760.0,7350.0,2015-03-21,462000.0,2015,2015-03,3,Spring,18.28595189022623
10156,7517500310,3,1,1460.0,6198.0,1,0,0,4,7,1460.0,0.0,1916,0,98107,47.6626,-122.361,2280.0,5160.0,2015-05-06,775000.0,2015,2015-05,5,Spring,6.706982937882808
10157,4141400030,4,1,2250.0,10108.0,1,0,0,4,8,2250.0,0.0,1967,0,98008,47.5922,-122.118,2050.0,9750.0,2014-12-01,605000.0,2014,2014-12,12,Winter,16.33395076758584
10158,8570900162,2,1,950.0,15996.0,1,0,0,4,7,950.0,0.0,1946,1995,98045,47.4987,-121.787,950.0,25510.0,2014-10-16,193500.0,2014,2014-10,10,Fall,42.86250106330298
10159,6837820030,4,2,3140.0,8060.0,2,0,0,3,9,3140.0,0.0,1991,0,98023,47.3091,-122.343,3000.0,8060.0,2014-05-22,389950.0,2014,2014-05,5,Spring,32.907212680702884
10160,98030400,4,3,3560.0,6098.0,2,0,0,3,10,3560.0,0.0,2006,0,98075,47.5828,-121.972,3660.0,6846.0,2014-07-11,790000.0,2014,2014-07,7,Summer,27.36535136409257
10161,7312400030,2,1,1410.0,5000.0,1,0,2,4,7,940.0,470.0,1918,0,98126,47.5531,-122.379,1450.0,5000.0,2015-01-30,442000.0,2015,2015-01,1,Winter,6.678367273090663
10162,5452800800,4,2,2770.0,13500.0,2,0,0,3,8,2770.0,0.0,1974,0,98040,47.543,-122.231,2300.0,13500.0,2014-06-13,890000.0,2014,2014-06,6,Summer,10.39433015231491
10163,7889000125,3,1,1864.0,6978.0,1,0,0,4,7,1864.0,0.0,1958,0,98002,47.285,-122.206,990.0,8000.0,2015-03-19,235000.0,2015,2015-03,3,Spring,36.87392545302078
10164,5101402276,4,1,1930.0,6720.0,1,0,2,3,8,1130.0,800.0,1959,0,98115,47.6935,-122.312,1850.0,6380.0,2014-12-17,495000.0,2014,2014-12,12,Winter,9.979596539887071
10165,1621069045,4,2,3870.0,50965.0,2,0,0,3,10,3870.0,0.0,2007,0,98010,47.3109,-122.045,2170.0,65843.0,2015-01-05,600000.0,2015,2015-01,1,Winter,39.31188479625124
10166,1370800935,3,2,2020.0,5500.0,1,0,3,3,10,1790.0,230.0,1937,0,98199,47.6388,-122.409,2580.0,5500.0,2014-06-18,1400000.0,2014,2014-06,6,Summer,6.750703998304167
10167,7522600030,3,2,1300.0,8400.0,1,0,0,4,7,1300.0,0.0,1967,0,98198,47.368,-122.315,1300.0,7500.0,2014-08-26,251000.0,2014,2014-08,8,Summer,26.392832142503586
10168,123059046,4,2,3410.0,57063.0,2,0,0,4,8,2410.0,1000.0,1978,0,98059,47.505,-122.11,2870.0,145490.0,2015-03-26,471000.0,2015,2015-03,3,Spring,20.22008174248052
10169,5201000030,4,2,2370.0,41338.0,2,0,0,3,8,2370.0,0.0,1995,0,98077,47.7379,-122.052,2340.0,46661.0,2015-03-23,597000.0,2015,2015-03,3,Spring,25.84436663581959
10170,8965500030,5,3,2770.0,9305.0,2,0,0,3,9,2770.0,0.0,1985,0,98006,47.5628,-122.114,2520.0,9773.0,2014-09-23,804000.0,2014,2014-09,9,Fall,17.228976728125105
10171,4019300030,3,1,1250.0,17493.0,1,0,0,3,7,1250.0,0.0,1972,0,98155,47.7613,-122.274,2180.0,19553.0,2014-10-13,357000.0,2014,2014-10,10,Fall,17.956885384403137
10172,8929000030,3,2,1690.0,1689.0,2,0,0,3,8,1150.0,540.0,2014,0,98029,47.5528,-121.999,1540.0,1689.0,2014-08-21,419990.0,2014,2014-08,8,Summer,25.889644857677627
10173,7880020030,4,2,3040.0,35201.0,2,0,0,4,10,3040.0,0.0,1987,0,98027,47.4872,-122.066,2990.0,35416.0,2014-11-10,725000.0,2014,2014-11,11,Fall,24.077766487065006
10174,806800400,3,2,2710.0,5733.0,2,0,0,3,7,2710.0,0.0,2003,0,98092,47.3357,-122.171,2720.0,5733.0,2015-02-09,275000.0,2015,2015-02,2,Winter,32.37731643090003
10175,7327500270,3,2,1190.0,13630.0,1,0,0,3,7,1190.0,0.0,1984,0,98045,47.4813,-121.735,1630.0,14405.0,2014-09-25,445000.0,2014,2014-09,9,Fall,47.17179877820557
10176,8568010310,3,2,2300.0,27566.0,2,0,0,3,9,2300.0,0.0,1995,0,98019,47.7369,-121.96,2480.0,16650.0,2014-09-12,510000.0,2014,2014-09,9,Fall,31.70841760221871
10177,1126049105,4,1,1360.0,13372.0,1,0,0,3,7,1360.0,0.0,1955,0,98028,47.7622,-122.263,1540.0,10283.0,2014-05-27,330000.0,2014,2014-05,5,Spring,18.27856143806429
10178,3438501662,3,1,1500.0,5605.0,1,0,0,5,6,750.0,750.0,1942,0,98106,47.5456,-122.359,1050.0,9100.0,2014-08-18,270000.0,2014,2014-08,8,Summer,6.861833327558057
10179,293000036,4,2,1610.0,4770.0,1,0,0,4,7,1230.0,380.0,1941,0,98126,47.5333,-122.381,1180.0,6120.0,2015-04-03,495000.0,2015,2015-04,4,Spring,8.712163360636586
10180,2648000071,4,1,1420.0,10300.0,2,0,0,3,7,1420.0,0.0,1950,2001,98002,47.3121,-122.215,1420.0,10300.0,2015-03-06,225000.0,2015,2015-03,3,Spring,33.7881801878538
10181,5273200060,3,1,1750.0,5400.0,1,0,0,4,7,1050.0,700.0,1952,0,98115,47.6799,-122.279,1750.0,5400.0,2015-05-04,716528.0,2015,2015-05,5,Spring,9.306706428198416
10182,2025701360,3,2,1510.0,6095.0,2,0,0,4,7,1510.0,0.0,1991,0,98038,47.3498,-122.037,1520.0,6000.0,2014-10-14,260000.0,2014,2014-10,10,Fall,36.16074147301
10183,7787120260,4,2,2330.0,9928.0,2,0,0,3,8,2330.0,0.0,1998,0,98045,47.4836,-121.783,2430.0,8175.0,2014-06-09,471000.0,2014,2014-06,6,Summer,43.64742366846146
10184,4154305085,5,3,2690.0,4800.0,2,0,2,3,8,1930.0,760.0,1919,1984,98118,47.5592,-122.269,2080.0,4900.0,2015-02-26,690000.0,2015,2015-02,2,Winter,7.080963809608612
10185,967000400,5,1,1700.0,7200.0,1,0,0,3,7,1700.0,0.0,1937,0,98011,47.7614,-122.203,1460.0,7194.0,2015-04-28,548000.0,2015,2015-04,4,Spring,19.989458786931994
10186,5101401816,3,1,1020.0,5410.0,1,0,0,4,7,880.0,140.0,1928,0,98115,47.6924,-122.31,1580.0,5376.0,2014-07-26,505000.0,2014,2014-07,7,Summer,9.885790037789059
10187,3755000310,3,1,1160.0,11799.0,1,0,0,3,7,1160.0,0.0,1966,0,98034,47.7263,-122.229,1220.0,10500.0,2014-12-17,325000.0,2014,2014-12,12,Winter,15.634807366398293
10188,7300200400,4,2,2450.0,34092.0,2,0,0,4,8,2450.0,0.0,1980,0,98075,47.5751,-122.049,2410.0,35378.0,2014-11-05,682000.0,2014,2014-11,11,Fall,21.720376211347553
10189,1795920350,3,2,2010.0,10760.0,2,0,0,3,8,2010.0,0.0,1985,0,98052,47.7276,-122.103,2240.0,9357.0,2014-06-17,605000.0,2014,2014-06,6,Summer,22.08393776167081
10190,3530440140,2,1,1370.0,4495.0,1,0,0,4,8,1370.0,0.0,1975,0,98198,47.3794,-122.317,1370.0,4686.0,2015-05-05,276200.0,2015,2015-05,5,Spring,25.119126131961004
10191,6690500060,3,1,1370.0,4040.0,1,0,0,3,7,1370.0,0.0,1906,0,98103,47.6867,-122.354,1220.0,3030.0,2014-07-24,530000.0,2014,2014-07,7,Summer,9.199977663385807
10192,3568200060,3,3,1990.0,9600.0,1,0,0,3,7,1440.0,550.0,1988,0,98003,47.3499,-122.296,1670.0,9600.0,2014-09-02,245000.0,2014,2014-09,9,Fall,28.511819128260385
10193,3530200160,4,2,2790.0,45902.0,2,0,0,3,9,2790.0,0.0,1987,0,98077,47.7674,-122.086,2890.0,42421.0,2014-06-03,654950.0,2014,2014-06,6,Summer,25.954542200657272
10194,40000228,2,1,780.0,6727.0,1,0,0,3,6,780.0,0.0,1939,0,98168,47.4733,-122.281,1860.0,10124.0,2014-10-15,221900.0,2014,2014-10,10,Fall,15.186496210610617
10195,3878900270,4,2,2240.0,4508.0,1,0,2,4,8,1340.0,900.0,1926,0,98178,47.5096,-122.25,1930.0,5250.0,2015-04-29,466000.0,2015,2015-04,4,Spring,12.364500705780712
10196,8029600400,3,2,2210.0,6387.0,1,0,0,3,8,2210.0,0.0,2003,0,98003,47.265,-122.302,2570.0,6497.0,2015-02-13,383150.0,2015,2015-02,2,Winter,37.882446398069376
10197,4083300510,4,1,1390.0,4240.0,1,0,0,3,7,1050.0,340.0,1924,0,98103,47.6596,-122.338,1810.0,4240.0,2014-05-05,657100.0,2014,2014-05,5,Spring,6.074036759009875
10198,1026069155,3,2,1800.0,43995.0,2,0,0,3,8,1800.0,0.0,1988,0,98077,47.7585,-122.022,2290.0,51400.0,2015-03-12,539000.0,2015,2015-03,3,Spring,29.004492356091838
10199,3298600340,6,3,3320.0,15600.0,1,0,0,4,8,1660.0,1660.0,1977,0,98092,47.2983,-122.166,2330.0,15360.0,2014-09-05,400000.0,2014,2014-09,9,Fall,36.38861347409707
10200,1921059235,4,2,1960.0,11600.0,1,0,0,5,6,980.0,980.0,1931,0,98002,47.2898,-122.222,1160.0,7685.0,2014-06-20,215000.0,2014,2014-06,6,Summer,36.056609209321316
10201,2887701420,2,1,850.0,2850.0,1,0,0,4,7,850.0,0.0,1927,0,98115,47.6875,-122.309,1450.0,4015.0,2014-11-24,489000.0,2014,2014-11,11,Fall,9.36597681710868
10202,2553300270,4,2,2980.0,12764.0,2,0,0,3,10,2980.0,0.0,1994,0,98075,47.5857,-122.027,3080.0,9810.0,2014-11-05,649000.0,2014,2014-11,11,Fall,23.216067159705688
10203,6206100075,4,1,1980.0,10800.0,1,0,0,4,8,1320.0,660.0,1953,0,98005,47.5899,-122.173,2310.0,10800.0,2015-05-12,700000.0,2015,2015-05,5,Spring,12.251683303043436
10204,1397300055,2,1,790.0,8424.0,1,0,0,4,6,790.0,0.0,1953,0,98133,47.7511,-122.352,1470.0,8424.0,2014-05-20,268500.0,2014,2014-05,5,Spring,16.295156200443877
10205,1357900060,3,2,1800.0,5001.0,2,0,0,3,7,1800.0,0.0,1996,0,98034,47.7126,-122.231,2106.0,5618.0,2014-06-10,515000.0,2014,2014-06,6,Summer,14.260083576676339
10206,9346700030,4,2,2260.0,10800.0,1,0,0,3,9,2260.0,0.0,1978,0,98007,47.6124,-122.153,2650.0,9900.0,2015-02-23,685000.0,2015,2015-02,2,Winter,13.661529162597427
10207,730000139,2,1,800.0,2142.0,2,0,0,3,7,800.0,0.0,2006,0,98144,47.5917,-122.297,1320.0,2742.0,2014-10-16,305000.0,2014,2014-10,10,Fall,3.176934380788356
10208,4219400465,4,2,2490.0,4600.0,1,0,2,3,8,2090.0,400.0,1926,0,98105,47.6557,-122.278,2910.0,5000.0,2015-01-12,950000.0,2015,2015-01,1,Winter,7.049436293128489
10209,8947250060,4,2,1610.0,4568.0,2,0,0,3,7,1610.0,0.0,2006,0,98001,47.3351,-122.289,1834.0,4604.0,2015-03-26,292500.0,2015,2015-03,3,Spring,30.204457060698786
10210,3293700496,4,1,1850.0,7730.0,1,0,0,5,7,1100.0,750.0,1956,0,98133,47.7481,-122.355,2260.0,8581.0,2014-08-14,270000.0,2014,2014-08,8,Summer,15.982986734487149
10211,3293700496,4,1,1850.0,7730.0,1,0,0,5,7,1100.0,750.0,1956,0,98133,47.7481,-122.355,2260.0,8581.0,2014-12-04,450000.0,2014,2014-12,12,Winter,15.982986734487149
10212,2921700060,4,1,1920.0,6480.0,1,0,0,3,7,1920.0,0.0,1920,0,98117,47.6897,-122.374,1600.0,6470.0,2014-10-27,535000.0,2014,2014-10,10,Fall,9.874149084417628
10213,3629870200,3,2,1740.0,3082.0,2,0,0,3,8,1740.0,0.0,2000,0,98029,47.5489,-122.006,1910.0,3075.0,2015-03-06,550000.0,2015,2015-03,3,Spring,25.48032016381519
10214,6909200335,3,2,1430.0,2003.0,2,0,0,3,8,980.0,450.0,1996,0,98144,47.5908,-122.292,2210.0,4000.0,2014-06-24,457500.0,2014,2014-06,6,Summer,3.5573096049584914
10215,8945100320,3,1,1420.0,8580.0,1,0,0,3,6,1420.0,0.0,1962,0,98023,47.3076,-122.362,1200.0,8580.0,2014-05-06,136500.0,2014,2014-05,5,Spring,33.13311051231618
